3.8989051560633925e-05,3.898905155075575e-05
0.00014099033215586587,0.00014099033168875848
0.0018918138348666957,0.0018918127064126878
0.0032133206028106542,0.003213315072994394
0.003345629693889407,0.0033456234524879692
0.0034657851145780683,0.0034657781762730986
0.0037252463038939254,0.00372523768774046
0.003914985076001187,0.003914975075108911
0.004678491700182974,0.004678474632842023
0.005676611002058962,0.005676580515005408
0.005784039123284401,0.005784006872395533
0.005787535237935515,0.005787502928530006
0.007324887258128854,0.007324821756753625
0.007359537711515429,0.007359471276172883
0.008552781965711631,0.008552677693313094
0.00979556045447083,0.009795403802979472
0.010008223158095575,0.010008056080769573
0.010237379860882356,0.01023720104218434
0.01261885121991213,0.0126185163279287
0.014158633268408494,0.014158160216939521
0.015118495294714762,0.015117919364990315
0.01553614203537279,0.01553551704538897
0.016295176165286307,0.01629445502432673
0.01748503114693989,0.0174841402215379
0.017969822583552286,0.01796885547971697
0.018485507052616867,0.018484454277934294
0.0192681524778493,0.01926696024547385
0.01942594808799214,0.019424726324266575
0.019603538794790154,0.019602283216395153
0.020491817197623163,0.020490383092292033
0.02098584624956601,0.020984305902284284
0.022962881946781977,0.02296086396854224
0.0246487277271612,0.024646231873721433
0.024950069751525916,0.02494748123748936
0.02585359140987009,0.025850711380755537
0.02692137731411748,0.026918125506558203
0.029344551238743577,0.029340339974742148
0.029537644335526636,0.029533349392822653
0.03018780591794723,0.03018322108402797
0.036032105715761986,0.036024309398818725
0.037042825645876576,0.037034354712311875
0.03788251054743341,0.03787345042960969
0.03822118912115258,0.03821188383761376
0.03862487406763648,0.03861527083204857
0.03909233812066759,0.039082381991915875
0.039258952577050366,0.03924886861025573
0.04051475497835355,0.04050367209515425
0.040719692494803894,0.040708440585743605
0.04098499193055716,0.040973518670553336
0.04126247035824093,0.04125076250002816
0.04179113970778303,0.041778976070242065
0.04216092395672888,0.04214843458734912
0.04332927632400896,0.04331571967698105
0.04561299574795896,0.045597180741970215
0.046140961262324254,0.04612459074389273
0.04802667854455933,0.048008217922947856
0.0480935131129101,0.04807497531980756
0.04846182892965345,0.048442861994822166
0.04990514677345459,0.049884434361274196
0.05020439353639716,0.05018330632297385
0.05034737747404705,0.05032610959083962
0.050718980622939114,0.050697238375247165
0.05327297947399501,0.05324778483827621
0.0544542292010064,0.05442732133821352
0.05460067830853177,0.05457355278513853
0.055823836469812704,0.05579484701022774
0.05671626903652083,0.05668586705710278
0.05712740393544635,0.05709633607479739
0.057278154256472646,0.05724683982349776
0.06141932819719642,0.06138071977803975
0.06189904203768748,0.06185952200155513
0.06258229583188779,0.06254145278093798
0.06538309766742856,0.06533652271747029
0.06563818306307923,0.06559106094030785
0.06581893544598927,0.06577142301636718
0.06681569293551348,0.06676598940509423
0.06720059081832375,0.06715002349553977
0.06778707217936386,0.06773516952155711
0.06841122771412245,0.06835787834658244
0.07042464335377474,0.07036644442099464
0.07100076431047597,0.07094112558492663
0.07138421140368223,0.07132360136020797
0.07192040428709134,0.07185841840459498
0.07332333861427287,0.07325765474957145
0.07482473120003164,0.07475493003525624
0.07571880774015938,0.07564647489436546
0.07664387713404608,0.07656886118841
0.07670769600785832,0.07663249255290165
0.07811434402587025,0.07803492791432215
0.07817219299639078,0.07809260035107275
0.0783410022582487,0.07826089297448907
0.0791740714204181,0.07909137978814022
0.0813831698223666,0.08129336312385124
0.08166244715425819,0.08157171293455033
0.08440232171476936,0.08430214720224687
0.08837440607674552,0.08825941644592827
0.09103631343897689,0.09091061995274781
0.09106459115429288,0.09093878053527371
0.09123272001051674,0.09110621146092956
0.09132491824974664,0.09119802587703663
0.0924074877754677,0.09227603044366962
0.09300870019970375,0.09287466106137875
0.09335902944076935,0.09322347040578395
0.0940196283587369,0.09388117216553703
0.09402553584028084,0.09388705355451664
